holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0x936651117a3f5a0fb910cf9e92e74e65a5dad0ca12195c81f61fba5cae6053a9,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,400.614949,400.189095309213,0.001082743544355491,3
0x10944cac598c538fc3261017bd7ff9985bd801c4581aac6d201bb52a9561cddc,@smart,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,329.826139,329.47553381424297,0.00089142235868474,1
0xdf6e762702bbd14610ca7d1b655dab5b0137e8a9a9e4c46c7e40946a37753597,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,297.637571,297.321182262027,0.0008044261936862948,24
0x9fbbbab897c6b36cac1f342dc540495c02117474e0f72125675d6325373cfacf,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,280.0,279.70236,0.000756757063550161,1
0x4c2d1dae2eaaf284985b619e7f7a5f2fb1a007ba025b0bee87285f30095f8820,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,241.516932,241.26019950128398,0.0006527487294927281,2
0xb49e3a6ce42c351fd191b5a3c1fea7ef7c2787ea43a6fd3f2d89f6227b165f5d,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,231.073925,230.82829341772498,0.000624524374807179,2
0xe7069ae973f005845e199d6db8e34ad09ad9ac29b12fc5fe44a8ea152242e2da,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,223.236211,222.998910907707,0.0006033413554086576,4
0x8610d196985282c2f4d7c0e1f7d15c9a19ae70fb5f611e2e675817894505c85d,@vaneck,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,214.427267,214.199330815179,0.0005795333890000225,2
0xb65c3398e226dbff41aff3e47522301406ddfeda8dbfa2c1e8b7c3ace3cd4f23,@codexestlex,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,203.991071,203.774228491527,0.0005513274424300442,3
0x0fbddbaeb1927c4db905a39d6e3fbf9434202f93497bfc1bb09beac2f92d987e,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,169.238108,169.058207891196,0.0004574004773245178,1
0xb71c5fe43cc6fabae6dd0c14231f47308260a5b79c3dc8424d6ba473f9fd70d7,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,168.833301,168.653831201037,0.0004563064039080016,2
0xa707b5a889639dd7f18668d2fafc2f9282fed0ee5753f3f89c6ae29ff152d285,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,166.722975,166.545748477575,0.0004506028178119532,4
0xe3b945cfdfa1712c551470c5865143c066a12705ac1f93c2bd6df97d60e0e669,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,165.974738,165.798306853506,0.0004485805548299547,1
0xe14dc780a3a227004c36677a2390e1ff714678db070b3cd7f943fa74f869b897,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,153.195198,153.032351504526,0.0004140412435302339,1
0xd99f9ea810285cd3695e992fd3e1ee344918e4222c52ee01b5aee7ce55e32006,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,151.0,150.839487,0.0004081082735574082,2
0x3506df65528897f0fe1c53172417d86648497f71d84d63b5651b08d48ecc36a7,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,147.201478,147.045002828886,0.0003978419937197272,1
0x1f87cef194283c7a65de9ef423369ed7cf670902fbcff3c31595fd39a5079132,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,136.552127,136.406972088999,0.0003690599523216023,1
