holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0x163f172d6f865b93bd7bc47fb821c7d3e69e146889a0f48aa0455cc83e718cb5,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,127.720859,139.343457169,0.0007943097206898302,1
0x1fb0c0a6790860fc83c8f26f6fa089868ad94de9468348f98dfb4cdf89a53777,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,113.958578,124.328808598,0.0007087206190915943,107893
0x2d3d7ea5ff30f388e448af5e5b4536e8551f6f2445caf11377a6245129760479,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,100.326947,109.45669917699999,0.0006239440438560893,2
0x12d86f283d1a93cad23eaeb1e44d7b68524d5bbd818d408f4bcb389f77dfd19a,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,99.700001,108.772701091,0.0006200449994396436,1
0x6d6d8d65ab33e6c31c9f58a9bfa9d48582e610d12d744be09e0b4bcaba5fcc23,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,99.227294,108.25697775399999,0.0006171051839069425,3
0x20125046454f69d94c06fb1344c98f2be236dcf26547aa3a73849ff99422608a,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,99.0,108.009,0.0006156916181427592,1
0xee3a0bba64bd29bd43e222999566751c8faefa6311c19ed4a1754921209dd7eb,@kenichi,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,92.757358,101.198277578,0.0005768679579966385,2
0xa2c3017706d17a4a55de108da6f232bbdf05cf9f19833f8c63d70b90456f6ca3,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,87.121981,95.050081271,0.0005418209440170983,2
0xc73725774345608db66fb818836c585a9091fa8a6e01111d1c75ec0ecccd666d,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,85.594714,93.383832974,0.0005323227067386534,1
0x0eb3dc997a039d37729269b5c6e9b1ae98abf12141d99a0d05ae6fc0b2c0e53e,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,82.864986,90.405699726,0.0005153462355324958,2
0xa6cab8fd30c5393768ea5e2d01bf599dc1786e627207886d053a47746c5eca68,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,81.420708,88.829992428,0.0005063641157459505,2
0x1e67573a8e83ca7699a6f2a649d18dc112ea2b3d05d68763e3336de92e01b93b,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,81.061335,88.437916485,0.0005041291365147705,2
0xcdb9009ffa924625c83f258665a5eb8f337ffe55bce54f6da1dac824d08e7cdb,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,80.763435,88.112907585,0.0005022764644638137,1
0xa0e7d9f3354b07d711c1d5e1fbf38bafbd4f9b0c30af0fe76ddc2bbf546ac188,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,76.0,82.916,0.0004726521513015121,1
0xfe75f955b84db469c8598e93c2403bbb6a22adb42c3e81528802760030a20a16,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,73.685002,80.390337182,0.00045825493044679243,2
0xe98f56ba19d99bdb98dfc0b2cf4097bd9b6be543ce2b1254d4c9facfc313bfcb,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,63.211589,68.963843599,0.00039311965168469735,1
0x69a1d7a967148b844df955836a19375cba2531ab5dec86156481969f944b9baf,@web30,https://suins.io/day_one_active_true.webp,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,59.932072,65.38589055199999,0.0003727239837204884,2
0x3e29cfa28f4bd2f480e4e077e420e6ee4da0df66cb168f77306b18ba2c9c708d,@goldendavid,http://api-mainnet.suifrens.sui.io/accessories/superhero cape/svg,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,57.713921,62.965887811,0.00035892906474599363,4
0xbf9c5d1db7a4a89b569f86d981209b5b60736d08a7e84a99221b2d5f489bf2e5,@papernprotein,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,56.519853,61.663159623,0.00035150302778546346,1
0xd94dfa13b25b42ef7a819cd70a6d08e574507ee0bb4610bc6792d86afb341f40,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,54.2497,59.1864227,0.0003373847027955479,1
0x7e3d92718433e92184ebd2f1e2036876759e1a5108d050902d97511c34d01383,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,52.519082,57.298318462,0.0003266218038379016,2
0x88e93bcf107b36435b2c3dddbff3830b3bb78bf334e94b6c6c5833498d92b977,@abrahanny,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,52.163489,56.910366499,0.00032441033283214164,1
0xbc9004cf62e1d2c316c0f84aa5b7ef49fd4d1a51d36a5a9cafc93082653bdfde,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,49.881902,54.421155082,0.0003102208985698842,1
0x987a47e45b750bccf8df51b6c08ae473380ed8cbb1c86b09d5fc69c84280ca51,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,49.632464,54.149018223999995,0.0003086696168946691,2
0xe25b5d16ca31ddfdc31a7219c90f88bdfc56b606c13df6619aef22515580e293,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,49.40591,53.90184781,0.00030726065326985386,1
0x6eadebf7dcbdd9e77babd670534ca938e19a02c481547610f655ac66e72fc8cc,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,48.55441,52.97286131,0.0003019650834431007,2
0x794caf2333e7db83aa0571ddc2cbce5093f930c464bb8520ec71f23e66082556,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,46.511397,50.743934126999996,0.00028925936647485127,1
